started_at_dt,ended_at_dt,duration,start_station_id,end_station_id
2019-07-10 20:06:41+02:00,2019-07-12 18:27:29+02:00,166848,450,448
2019-07-11 00:40:52+02:00,2019-07-15 18:29:29+02:00,409717,739,406
2019-07-11 20:38:56+02:00,2019-07-13 11:43:25+02:00,140669,443,571
2019-07-11 21:46:39+02:00,2019-07-12 22:37:02+02:00,89423,597,527
2019-07-12 12:33:55+02:00,2019-07-15 18:20:19+02:00,279983,528,508
2019-07-12 20:07:09+02:00,2019-07-21 20:58:34+02:00,780684,534,589
2019-07-12 22:16:02+02:00,2019-07-19 10:10:52+02:00,561290,483,552
2019-07-12 23:03:02+02:00,2019-07-20 19:31:22+02:00,678500,426,480
2019-07-13 17:23:44+02:00,2019-07-16 00:34:46+02:00,198661,464,538
2019-07-13 17:52:05+02:00,2019-07-15 21:44:47+02:00,186762,505,734
2019-07-14 05:23:21+02:00,2019-07-18 09:27:39+02:00,360257,522,475
2019-07-14 05:45:22+02:00,2019-07-16 22:57:58+02:00,234755,500,463
2019-07-14 19:58:21+02:00,2019-07-24 08:38:35+02:00,823213,443,446
2019-07-16 08:01:50+02:00,2019-07-19 07:49:02+02:00,258432,506,574
2019-07-16 19:09:29+02:00,2019-07-21 17:48:50+02:00,427161,566,566
2019-07-16 19:40:55+02:00,2019-07-24 16:08:43+02:00,678468,424,560
2019-07-16 22:08:48+02:00,2019-07-22 12:51:19+02:00,484950,616,611
2019-07-16 22:45:53+02:00,2019-07-19 10:03:11+02:00,213438,441,426
2019-07-17 17:32:58+02:00,2019-07-22 08:20:17+02:00,398838,461,408
2019-07-17 20:14:59+02:00,2019-07-23 18:56:37+02:00,513697,463,537
2019-07-19 16:58:53+02:00,2019-07-22 13:23:21+02:00,246268,558,545
2019-07-19 22:54:58+02:00,2019-07-22 13:25:32+02:00,225033,382,404
2019-07-20 10:27:35+02:00,2019-07-22 09:38:11+02:00,169835,419,408
2019-07-20 20:59:54+02:00,2019-07-21 21:20:40+02:00,87645,480,408
2019-07-22 15:38:18+02:00,2019-07-24 00:38:56+02:00,118838,622,443
2019-07-23 14:46:59+02:00,2019-07-24 14:50:40+02:00,86620,524,481
2019-07-23 15:37:56+02:00,2019-07-25 00:56:06+02:00,119889,444,444
2019-07-25 13:59:11+02:00,2019-07-29 08:33:02+02:00,326030,533,395
2019-07-25 17:07:24+02:00,2019-07-29 08:32:55+02:00,314731,494,395
2019-07-25 22:04:02+02:00,2019-07-28 08:33:29+02:00,210566,562,537
2019-07-25 22:24:05+02:00,2019-07-28 11:25:10+02:00,219665,748,748
2019-07-26 13:47:44+02:00,2019-07-27 15:39:13+02:00,93089,622,481
2019-07-26 18:59:05+02:00,2019-07-28 20:47:34+02:00,179309,589,589
2019-07-26 23:25:12+02:00,2019-08-04 04:46:05+02:00,710453,499,393
2019-07-27 00:29:19+02:00,2019-07-30 06:47:10+02:00,281870,461,410
2019-07-27 13:05:05+02:00,2019-07-28 15:31:11+02:00,95165,414,578
2019-07-27 17:28:18+02:00,2019-07-28 18:38:15+02:00,90596,381,494
2019-07-27 19:42:58+02:00,2019-07-29 09:20:45+02:00,135467,515,524
2019-07-27 22:07:11+02:00,2019-07-29 03:36:23+02:00,106151,547,393
2019-07-27 23:25:55+02:00,2019-07-29 15:18:12+02:00,143536,465,575
2019-07-28 13:25:23+02:00,2019-07-30 09:43:22+02:00,159478,583,511
2019-07-28 16:35:45+02:00,2019-07-29 19:40:27+02:00,97482,430,381
2019-07-28 20:46:14+02:00,2019-08-05 00:11:53+02:00,617139,493,592
2019-07-28 21:53:11+02:00,2019-07-30 11:55:02+02:00,136910,491,574
2019-07-29 17:51:57+02:00,2019-07-30 22:31:08+02:00,103151,568,519
2019-07-29 17:52:27+02:00,2019-08-01 19:09:26+02:00,263819,568,408
2019-07-31 00:34:11+02:00,2019-08-01 10:23:56+02:00,121785,495,599
2019-07-31 17:15:40+02:00,2019-08-01 17:17:04+02:00,86484,438,455
2019-08-01 07:28:35+02:00,2019-08-04 20:29:46+02:00,306070,453,627
2019-08-01 18:26:14+02:00,2019-08-03 05:58:37+02:00,127943,435,512
2019-08-01 20:18:26+02:00,2019-08-05 11:26:35+02:00,313688,436,425
2019-08-02 17:18:54+02:00,2019-08-03 22:14:38+02:00,104144,579,534
2019-08-02 21:44:32+02:00,2019-08-04 15:34:43+02:00,150611,585,603
2019-08-02 23:12:14+02:00,2019-08-04 00:29:58+02:00,91063,474,474
2019-08-02 23:46:22+02:00,2019-08-04 00:11:55+02:00,87933,500,448
2019-08-02 23:51:00+02:00,2019-08-06 00:02:30+02:00,259890,421,410
2019-08-03 17:26:14+02:00,2019-08-04 20:21:58+02:00,96944,525,737
2019-08-03 19:59:25+02:00,2019-08-05 12:36:32+02:00,146226,739,737
2019-08-03 21:19:50+02:00,2019-08-05 20:53:44+02:00,171234,505,410
2019-08-04 13:34:11+02:00,2019-08-05 17:41:28+02:00,101236,970,506
2019-08-04 17:20:19+02:00,2019-08-07 20:42:28+02:00,271329,384,478
2019-08-05 13:13:19+02:00,2019-08-07 12:05:05+02:00,168706,381,437
2019-08-05 17:21:22+02:00,2019-08-07 14:41:52+02:00,163229,522,547
2019-08-06 09:47:58+02:00,2019-08-14 08:09:24+02:00,685286,423,438
2019-08-06 11:52:36+02:00,2019-08-08 19:34:03+02:00,200486,578,599
2019-08-07 05:33:37+02:00,2019-08-08 13:51:53+02:00,116295,457,489
2019-08-07 20:28:20+02:00,2019-08-09 06:58:29+02:00,124209,585,538
2019-08-08 15:39:44+02:00,2019-08-10 18:34:52+02:00,183308,463,446
2019-08-08 21:43:06+02:00,2019-08-10 01:36:18+02:00,100392,398,605
2019-08-09 11:30:31+02:00,2019-08-10 15:28:02+02:00,100651,530,423
2019-08-09 13:07:24+02:00,2019-08-20 17:20:30+02:00,965585,413,413
2019-08-09 17:10:53+02:00,2019-08-22 08:17:14+02:00,1091181,616,424
2019-08-09 17:35:53+02:00,2019-08-13 14:31:37+02:00,334543,412,423
2019-08-09 18:56:49+02:00,2019-08-11 21:33:32+02:00,182203,586,408
2019-08-09 19:41:20+02:00,2019-08-11 13:40:14+02:00,151134,377,611
2019-08-09 23:50:30+02:00,2019-08-11 13:14:14+02:00,134623,535,548
2019-08-10 12:31:15+02:00,2019-08-12 00:04:46+02:00,128011,423,482
2019-08-10 14:35:49+02:00,2019-08-11 14:58:49+02:00,87780,607,599
2019-08-10 15:25:32+02:00,2019-08-15 07:23:44+02:00,403091,507,516
2019-08-10 19:47:37+02:00,2019-08-13 06:22:28+02:00,210891,414,409
2019-08-10 21:37:00+02:00,2019-08-13 19:56:09+02:00,253149,586,423
2019-08-10 23:51:35+02:00,2019-08-12 08:10:51+02:00,116356,457,574
2019-08-11 08:24:30+02:00,2019-08-12 16:09:15+02:00,114284,579,480
2019-08-11 16:46:45+02:00,2019-08-19 15:43:00+02:00,687374,597,455
2019-08-11 19:34:49+02:00,2019-08-12 19:38:26+02:00,86617,434,459
2019-08-12 16:31:45+02:00,2019-08-20 14:38:43+02:00,684417,385,423
2019-08-12 18:06:58+02:00,2019-08-16 23:20:11+02:00,364393,385,401
2019-08-13 14:38:21+02:00,2019-08-14 15:30:45+02:00,89544,438,591
2019-08-13 15:37:10+02:00,2019-08-14 16:10:56+02:00,88425,453,430
2019-08-13 17:06:50+02:00,2019-08-22 08:27:39+02:00,746448,479,445
2019-08-16 08:10:25+02:00,2019-08-19 07:12:54+02:00,255748,468,494
2019-08-16 11:11:36+02:00,2019-08-19 05:33:34+02:00,238918,400,484
2019-08-16 15:47:10+02:00,2019-08-17 19:07:55+02:00,98445,465,440
2019-08-16 21:28:21+02:00,2019-08-19 09:15:42+02:00,215241,455,571
2019-08-16 23:10:39+02:00,2019-08-18 06:21:12+02:00,112233,387,473
2019-08-16 23:42:10+02:00,2019-08-23 07:06:41+02:00,545071,556,408
2019-08-17 00:51:33+02:00,2019-08-19 08:34:31+02:00,200577,437,563
2019-08-17 15:13:59+02:00,2019-08-20 12:30:15+02:00,249376,522,480
2019-08-17 16:33:05+02:00,2019-08-18 20:36:01+02:00,100976,390,473
2019-08-17 22:48:26+02:00,2019-08-20 15:48:51+02:00,234025,451,377
2019-08-17 23:01:05+02:00,2019-08-22 07:43:47+02:00,376962,564,603
2019-08-17 23:05:26+02:00,2019-08-21 17:14:12+02:00,324526,519,572
2019-08-18 23:23:58+02:00,2019-08-21 06:08:58+02:00,197100,470,423
2019-08-19 10:02:54+02:00,2019-08-20 18:31:59+02:00,116945,378,399
2019-08-20 10:17:44+02:00,2019-08-21 13:21:25+02:00,97420,409,386
2019-08-20 11:12:12+02:00,2019-08-21 14:38:41+02:00,98788,530,562
2019-08-20 16:21:02+02:00,2019-08-21 21:48:09+02:00,106027,442,406
2019-08-20 20:37:15+02:00,2019-08-21 21:36:46+02:00,89971,446,599
2019-08-21 18:03:52+02:00,2019-08-23 23:19:16+02:00,191724,450,626
2019-08-22 15:34:42+02:00,2019-08-28 17:54:11+02:00,526769,477,507
2019-08-23 08:45:56+02:00,2019-08-24 11:14:44+02:00,95327,389,746
2019-08-23 11:45:07+02:00,2019-09-03 22:18:47+02:00,988420,494,464
2019-08-23 13:54:24+02:00,2019-08-26 06:56:39+02:00,234134,381,600
2019-08-25 00:54:36+02:00,2019-08-28 08:04:18+02:00,284981,396,406
2019-08-25 17:49:51+02:00,2019-08-27 21:08:46+02:00,184735,460,499
2019-08-28 07:49:24+02:00,2019-08-29 18:50:44+02:00,126080,742,522
2019-08-28 08:57:31+02:00,2019-08-29 13:49:29+02:00,103917,440,408
2019-08-28 09:51:30+02:00,2019-08-30 08:56:34+02:00,169504,534,386
2019-08-28 14:40:26+02:00,2019-09-02 06:56:32+02:00,404165,400,525
2019-08-28 21:06:11+02:00,2019-08-30 06:46:11+02:00,121200,485,547
2019-08-28 22:46:16+02:00,2019-08-30 19:42:13+02:00,161756,420,381
2019-08-29 21:40:19+02:00,2019-09-02 20:02:07+02:00,339707,439,422
2019-08-30 08:24:26+02:00,2019-09-02 15:21:22+02:00,284216,734,465
2019-08-30 22:25:18+02:00,2019-09-01 01:35:55+02:00,97836,424,485
2019-08-30 23:03:39+02:00,2019-09-02 10:17:47+02:00,213248,458,400
2019-08-31 19:28:58+02:00,2019-09-01 23:37:49+02:00,101331,485,444
2019-09-01 18:18:09+02:00,2019-09-02 18:59:45+02:00,88896,442,523
2019-09-02 07:14:34+02:00,2019-09-03 07:28:32+02:00,87238,384,744
2019-09-02 20:00:13+02:00,2019-09-11 14:25:26+02:00,757513,446,561
2019-09-03 17:32:26+02:00,2019-09-05 06:50:08+02:00,134262,609,738
2019-09-03 19:59:50+02:00,2019-09-05 19:26:32+02:00,170802,427,748
2019-09-03 22:47:14+02:00,2019-09-06 10:04:54+02:00,213460,408,385
2019-09-05 14:57:54+02:00,2019-09-06 17:18:50+02:00,94856,528,734
2019-09-05 15:29:59+02:00,2019-09-09 09:56:46+02:00,325607,517,462
2019-09-05 17:55:03+02:00,2019-09-11 15:21:29+02:00,509185,409,519
2019-09-05 23:26:18+02:00,2019-09-08 12:05:18+02:00,218339,412,423
2019-09-06 18:38:36+02:00,2019-09-08 17:56:33+02:00,170277,564,584
2019-09-06 20:35:07+02:00,2019-09-08 15:38:12+02:00,154985,551,408
2019-09-06 21:07:46+02:00,2019-09-07 23:52:39+02:00,96292,569,514
2019-09-06 21:52:46+02:00,2019-09-08 06:48:43+02:00,118556,480,385
2019-09-07 08:04:59+02:00,2019-09-08 08:36:12+02:00,88273,536,519
2019-09-07 18:03:31+02:00,2019-09-11 21:32:42+02:00,358151,530,529
2019-09-08 21:33:39+02:00,2019-09-10 11:10:23+02:00,135404,405,618
2019-09-11 08:24:27+02:00,2019-09-12 15:46:23+02:00,112916,412,491
2019-09-11 12:57:27+02:00,2019-09-13 09:38:32+02:00,160865,517,572
2019-09-11 21:45:41+02:00,2019-09-16 21:55:16+02:00,432574,582,491
2019-09-12 12:16:49+02:00,2019-09-14 01:43:21+02:00,134791,534,534
2019-09-12 15:58:18+02:00,2019-09-16 10:13:21+02:00,324902,421,540
2019-09-13 10:15:21+02:00,2019-09-14 10:38:04+02:00,87763,456,479
2019-09-13 12:59:39+02:00,2019-09-15 15:42:53+02:00,182594,464,495
2019-09-13 13:43:48+02:00,2019-09-19 08:26:10+02:00,499342,564,463
2019-09-13 15:37:25+02:00,2019-09-20 18:11:36+02:00,614051,435,408
2019-09-13 17:27:49+02:00,2019-09-14 22:14:08+02:00,103578,582,970
2019-09-13 19:17:46+02:00,2019-09-25 10:12:45+02:00,1004099,378,533
2019-09-13 22:18:18+02:00,2019-09-15 00:08:44+02:00,93025,408,494
2019-09-14 00:10:48+02:00,2019-09-26 18:07:24+02:00,1101395,389,393
2019-09-14 11:45:16+02:00,2019-09-16 06:38:12+02:00,154376,502,406
2019-09-14 14:12:59+02:00,2019-09-18 15:33:07+02:00,350408,479,599
2019-09-14 15:51:10+02:00,2019-09-25 14:42:09+02:00,946258,421,572
2019-09-14 16:02:49+02:00,2019-09-15 20:49:47+02:00,103618,399,523
2019-09-14 17:02:16+02:00,2019-09-15 19:18:54+02:00,94597,399,430
2019-09-15 00:25:03+02:00,2019-09-16 06:36:30+02:00,108686,481,481
2019-09-15 20:02:36+02:00,2019-09-23 19:55:04+02:00,690747,461,480
2019-09-16 15:57:50+02:00,2019-09-21 12:55:41+02:00,421071,489,480
2019-09-17 22:56:52+02:00,2019-09-20 05:49:27+02:00,197555,553,578
2019-09-19 08:02:13+02:00,2019-09-21 10:17:49+02:00,180935,568,411
2019-09-20 10:04:25+02:00,2019-09-24 11:53:53+02:00,352168,597,500
2019-09-21 20:19:30+02:00,2019-09-23 19:06:38+02:00,168427,616,480
2019-09-21 20:20:01+02:00,2019-09-23 16:25:11+02:00,158710,616,480
2019-09-21 20:41:36+02:00,2019-09-23 14:23:50+02:00,150133,449,381
2019-09-22 06:48:39+02:00,2019-09-25 17:04:41+02:00,296161,386,435
2019-09-22 15:08:12+02:00,2019-10-01 11:58:07+02:00,766195,460,591
2019-09-23 16:55:42+02:00,2019-09-24 18:29:04+02:00,92001,429,521
2019-09-23 18:43:38+02:00,2019-09-25 13:43:46+02:00,154807,564,399
2019-09-24 09:01:01+02:00,2019-09-25 19:52:26+02:00,125484,463,738
2019-09-24 19:08:20+02:00,2019-09-28 05:34:54+02:00,296794,381,401
2019-09-25 15:45:17+02:00,2019-09-26 23:03:40+02:00,112703,545,479
2019-09-25 15:59:30+02:00,2019-10-05 22:09:17+02:00,886187,735,547
2019-09-26 12:55:29+02:00,2019-09-30 15:20:29+02:00,354300,395,536
2019-09-27 22:45:36+02:00,2019-09-29 11:50:55+02:00,133518,491,495
2019-09-27 23:42:44+02:00,2019-09-30 09:37:03+02:00,208458,462,468
2019-09-29 22:12:47+02:00,2019-10-03 21:38:55+02:00,343567,622,469
2019-10-02 08:39:49+02:00,2019-10-08 14:49:04+02:00,540555,970,443
2019-10-05 00:07:41+02:00,2019-10-06 17:06:59+02:00,147558,421,478
2019-10-05 15:29:22+02:00,2019-10-07 08:26:37+02:00,147434,489,521
2019-10-05 21:47:03+02:00,2019-10-07 20:51:45+02:00,169482,421,540
2019-10-08 22:31:24+02:00,2019-10-11 12:36:11+02:00,223487,412,506
2019-10-08 22:48:37+02:00,2019-10-11 12:36:12+02:00,222455,480,506
2019-10-10 17:23:21+02:00,2019-10-14 11:09:11+02:00,323150,386,502
2019-10-10 21:16:31+02:00,2019-10-13 15:51:03+02:00,239672,542,600
2019-10-11 16:01:11+02:00,2019-10-16 16:42:06+02:00,434454,511,511
2019-10-11 17:23:57+02:00,2019-10-25 13:06:28+02:00,1194151,408,440
2019-10-13 20:09:52+02:00,2019-10-16 16:42:19+02:00,246746,970,511
2019-10-18 07:56:31+02:00,2019-10-23 07:05:52+02:00,428961,739,392
2019-10-23 15:43:44+02:00,2019-10-25 08:27:42+02:00,146637,465,457
2019-10-25 21:45:29+02:00,2019-11-02 18:16:32+01:00,682262,558,576
2019-10-29 09:52:26+01:00,2019-11-02 16:59:36+01:00,371230,502,738
2019-10-29 11:02:38+01:00,2019-10-30 22:54:24+01:00,129106,615,578
2019-10-30 16:05:57+01:00,2019-11-05 20:58:15+01:00,535938,395,412
2019-11-01 11:05:25+01:00,2019-11-02 20:59:42+01:00,122056,450,748
2019-11-01 16:21:16+01:00,2019-11-04 08:38:27+01:00,231431,402,598
2019-11-01 17:39:27+01:00,2019-11-03 16:25:19+01:00,168352,622,609
2019-11-01 17:57:07+01:00,2019-11-03 16:25:22+01:00,167294,384,609
2019-11-01 18:02:01+01:00,2019-11-04 08:38:23+01:00,225382,377,598
2019-11-01 18:12:04+01:00,2019-11-04 07:42:18+01:00,221414,577,535
2019-11-01 18:15:33+01:00,2019-11-04 07:42:24+01:00,221211,623,535
2019-11-01 20:59:53+01:00,2019-11-04 07:42:18+01:00,211344,603,535
2019-11-01 21:14:21+01:00,2019-11-04 08:38:01+01:00,213819,577,598
2019-11-01 23:45:41+01:00,2019-11-04 08:38:08+01:00,204746,421,598
2019-11-02 09:42:01+01:00,2019-11-04 08:38:53+01:00,169012,458,598
2019-11-02 11:09:12+01:00,2019-11-04 08:37:53+01:00,163721,458,598
2019-11-02 11:16:46+01:00,2019-11-04 07:42:21+01:00,159935,426,535
2019-11-02 11:50:44+01:00,2019-11-04 07:42:25+01:00,157900,426,535
2019-11-02 13:43:46+01:00,2019-11-04 07:42:19+01:00,151112,746,535
2019-11-09 15:11:29+01:00,2019-11-14 16:10:14+01:00,435525,530,563
2019-11-12 16:08:36+01:00,2019-11-13 21:12:45+01:00,104649,380,606
2019-11-15 17:25:10+01:00,2019-11-17 19:07:21+01:00,178931,440,599
2019-11-19 08:54:33+01:00,2019-11-20 12:07:28+01:00,97974,446,596
2019-11-20 07:39:19+01:00,2019-11-26 08:36:11+01:00,521811,613,602
2019-11-22 09:07:26+01:00,2019-11-27 08:28:54+01:00,429688,483,521
2019-11-22 11:20:08+01:00,2019-11-25 10:19:40+01:00,255572,742,498
2019-11-24 00:40:31+01:00,2019-11-29 19:47:07+01:00,500796,500,501
2019-11-27 12:33:17+01:00,2019-11-28 14:17:45+01:00,92667,414,456
2019-11-29 11:39:53+01:00,2019-12-01 08:15:07+01:00,160513,622,548
2019-11-30 08:26:51+01:00,2019-12-04 08:04:32+01:00,344260,440,547
2020-04-03 16:11:19+02:00,2020-04-05 19:02:40+02:00,183081,578,400
2020-06-12 17:58:47+02:00,2020-06-18 15:08:10+02:00,508162,479,737
2020-06-12 22:56:49+02:00,2020-06-24 01:03:07+02:00,957977,558,492
2020-06-12 22:59:56+02:00,2020-06-14 01:40:29+02:00,96032,477,420
2020-06-13 00:58:29+02:00,2020-09-21 13:40:40+02:00,8685730,424,489
2020-06-13 13:45:45+02:00,2020-07-02 14:05:04+02:00,1642759,626,432
2020-06-13 16:50:03+02:00,2020-06-14 18:07:18+02:00,91034,446,478
2020-06-13 20:23:52+02:00,2020-06-15 08:59:49+02:00,131757,460,523
2020-06-13 21:11:07+02:00,2020-06-16 23:04:49+02:00,266021,414,521
2020-06-13 23:23:43+02:00,2020-06-15 17:38:02+02:00,152059,401,738
2020-06-14 13:31:54+02:00,2020-06-16 19:05:03+02:00,192788,500,547
2020-06-15 06:58:20+02:00,2020-06-16 13:24:09+02:00,109549,485,486
2020-06-15 14:25:54+02:00,2020-06-17 09:24:35+02:00,154721,582,502
2020-06-15 17:37:16+02:00,2020-06-16 23:31:39+02:00,107663,615,537
2020-10-27 10:24:54+01:00,2020-10-28 15:57:05+01:00,106331,491,480
2021-04-23 14:30:18+02:00,2021-04-24 15:23:42+02:00,89603,601,601
2021-04-24 11:55:15+02:00,2021-04-30 07:51:20+02:00,503764,400,476
2021-07-22 16:03:16+02:00,2021-07-25 18:29:46+02:00,267989,1101,578
2021-07-26 18:11:00+02:00,2021-07-29 13:24:29+02:00,242008,534,575
